id,source_id,relation_type,target_id,status,description,evidence,notes,tags
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-644EF484,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-15E01109,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_snoozes_and_advances_recurring_planned_work`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-1DA8A16C,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-186F6698,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_resets_single_user_runtime_data_and_preserves_managed_settings`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-9BC3662B,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-7999A090,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_projects_recent_chat_transcript_in_chronological_order`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-0E3217AD,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-0D830CCB,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_hides_scheduler_internal_prompt_but_keeps_delivered_scheduler_reply`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-401A793B,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-329AAEAD,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_ignores_internal_rows_when_counting_unanswered_proactive_and_recent_activity`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-3DCAC73C,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-71053E48,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_blocks_scheduler_candidate_when_contact_cadence_is_on_demand`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-BF82DBFB,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-82059D64,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_backfills_communication_boundary_relations_from_existing_episodes`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC-PARENT-OF-PYFUNC-BACKEN-27C73A21,FILE-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-A85ACAEC,parent_of,PYFUNC-BACKEND-TESTS-TEST-MEMORY-REPOSITORY-PY-TEST-MEMORY-REPOSITORY-197A6E75,implemented,`backend/tests/test_memory_repository.py` contains function `test_memory_repository_cleans_runtime_data_for_all_users_while_preserving_auth_and_profiles`.,backend/tests/test_memory_repository.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-CF2B7417,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-EVENT-B487EC6A,implemented,`backend/tests/test_motivation_engine.py` contains function `_event`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-CCC74085,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-SCHEDULER-EVENT-0A4F9920,implemented,`backend/tests/test_motivation_engine.py` contains function `_scheduler_event`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-B5EE3F15,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-CONTEXT-C6E26509,implemented,`backend/tests/test_motivation_engine.py` contains function `_context`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-8956FC8D,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-PERCEPTION-A86D4D4B,implemented,`backend/tests/test_motivation_engine.py` contains function `_perception`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-676B0945,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-F3FACEB9,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_requests_clarification_without_text`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-478EC90D,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-6ABABEF4,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_affective_contract_for_documented_respond_mode`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-A518CF40,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-F5F977D5,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_describes_affective_distress_without_undocumented_support_mode`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-D8244DD2,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-D0B3EFF7,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_reflected_affective_support_preferences`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-7B8154A6,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-49BB651A,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_keeps_empathy_quality_for_heavy_ambiguous_and_mixed_turns`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-11771EBA,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-A0B6F53C,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_execute_mode_for_urgent_action_requests`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-47B98A90,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-93C174A8,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_analyze_mode_for_questions`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-D2174D88,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-ECEC46D8,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_handles_polish_urgent_request`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-1DF63654,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-994C72E2,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_theta_bias_for_ambiguous_brief_turn`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-2536D623,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-24DDB54D,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_ignores_subthreshold_theta_bias_for_ambiguous_brief_turn`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-159034F4,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-AA6BFB47,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_keeps_explicit_execution_signal_over_theta_support_bias`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-9069388B,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-6695CA5D,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_guided_collaboration_preference_for_ambiguous_turn`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-18299B6A,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-2E50BE13,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_hands_on_collaboration_preference_before_theta`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-78ADFEDB,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-1D0C25F6,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_keeps_explicit_analysis_signal_over_collaboration_preference`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-416DE371,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-B7ABF1E2,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_uses_delivery_reliability_tie_break_for_ambiguous_turn`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-253DE45B,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-66D3B928,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_keeps_explicit_execution_signal_over_low_trust_tie_break`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-47B007A0,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-3B600110,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_boosts_priority_for_related_goal_and_blocked_task`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-E59F83B3,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-DBDD1A76,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_boosts_goal_pressure_from_reflected_blocked_execution_state`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-055F2D9E,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-828A0769,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_recognizes_progressing_goal_execution_state_without_blocking`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-B3BD177E,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-A6BEB45A,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_urgency_for_stagnating_goal_execution_state`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-F6C4F50A,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-DCF4B0A2,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_raises_completion_pressure_for_goal_milestone_transition`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-0A0485A7,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-1103413F,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_keeps_goal_pressure_from_milestone_state_without_transition`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-4C9DF5B8,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-B0ED1DFC,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_milestone_risk`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-E75B9CEF,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-97FB4C04,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_completion_criteria`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-1FFFAC5E,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-756CFD07,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_milestone_history_signal`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-D9F8662F,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-4153EA0F,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_milestone_arc`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-E32DD003,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-8C538B99,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_milestone_pressure`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-079EAC5E,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-B21C65E9,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_milestone_dependency_state`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F-PARENT-OF-PYFUNC-BACKEN-6265F7C1,FILE-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-F5EFD90F,parent_of,PYFUNC-BACKEND-TESTS-TEST-MOTIVATION-ENGINE-PY-TEST-MOTIVATION-ENGINE-7507895D,implemented,`backend/tests/test_motivation_engine.py` contains function `test_motivation_engine_adds_pressure_for_goal_milestone_due_state`.,backend/tests/test_motivation_engine.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
